醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5907380184,桂林活力藥師藥局孔鳳店,高雄市小港區孔鳳路５６１號１樓,(07)7912331,0,8,2020/02/07 19:40:05
5907380255,安安藥師藥局,高雄市小港區孔鳳路５６５號１樓,(07)7915933,0,1,2020/02/07 19:40:05
5907380264,大樹孔鳳藥局,高雄市小港區孔鳳路５１９、５２１號,(07)7918521,162,52,2020/02/07 19:40:05
5907380308,桂林活力藥師藥局漢民店,高雄市小港區漢民路６９１－１、６９１－２號１樓,(07)8010636,4,0,2020/02/07 19:40:05
5907380317,朋盛藥局,高雄市小港區大鵬路１４２號,(07)8017288,6,0,2020/02/07 19:40:05
5907380344,大樹小港藥局,高雄市小港區康莊路７５號１樓,(07)8068328,158,60,2020/02/07 19:40:05
5911010015,喬寶藥局,基隆市中正區義二路６６號１樓,(02)24202827,0,2,2020/02/07 19:40:05
5911010168,承泰藥局,基隆市中正區新豐街４４２號,(02)24601316,0,2,2020/02/07 19:40:05
5911011227,和平大藥局,基隆市中正區中正路７５０號,(02)24628151,3,5,2020/02/07 19:40:05
5911011290,家康大藥局,基隆市中正區義一路７２號１樓,(02)24212412,0,1,2020/02/07 19:40:05
5911011325,永好藥局,基隆市中正區北寧路３１５號１樓,(02)24697639,0,62,2020/02/07 19:40:05
5911011370,艾美藥局,基隆市中正區義二路６５－１號１樓,(02)24282609,0,52,2020/02/07 19:40:05
5911011478,天康新豐藥局,基隆市中正區新豐街２５１巷４弄９號１樓,(02)24695168,0,4,2020/02/07 19:40:05
5911011496,源昌藥局,基隆市中正區北寧路384號1樓,(02)24691686,2,0,2020/02/07 19:40:05
5911011512,八斗子東亞藥局,基隆市中正區北寧路３７８號,(02)24698829,0,3,2020/02/07 19:40:05
5911011521,禎宸藥局,基隆市中正區中正路１７５號１樓,(02)24620366,58,28,2020/02/07 19:40:05
5911011530,吉上藥局,基隆市中正區中正路８１４號１樓,(02)24627799,196,62,2020/02/07 19:40:05
5911011585,雙鶴藥局,基隆市中正區義一路３５號１樓,(02)24263193,0,4,2020/02/07 19:40:05
5911011610,躍獅大藥局,基隆市中正區義二路３５號,(02)24286960,0,4,2020/02/07 19:40:05
5911021330,鴻辰藥局,基隆市七堵區百三街４２號,(02)24514485,42,28,2020/02/07 19:40:05
5911021429,雅登藥局,基隆市七堵區福二街２００號１樓,(02)24513213,4,0,2020/02/07 19:40:05
5911030026,欣華藥局,基隆市暖暖區源遠路１９７號,(02)24576741,8,0,2020/02/07 19:40:05
5911031096,東方藥局,基隆市暖暖區暖暖街１５３號１樓,(02)24574171,0,6,2020/02/07 19:40:05
5911031176,家宏藥局,基隆市暖暖區源遠路２８１之２號１樓,(02)24595982,0,4,2020/02/07 19:40:05
5911031238,碇內東亞藥師藥局,基隆市暖暖區源遠路３１９號１樓,(02)24590033,0,2,2020/02/07 19:40:05
5911031274,宏展藥局,基隆市暖暖區源遠路２７９號,(02)24593311,8,2,2020/02/07 19:40:05
5911040175,回春藥局,基隆市仁愛區仁五路４３號,(02)24224728,12,10,2020/02/07 19:40:05
5911040200,環宇藥局,基隆市仁愛區忠三路２０號,(02)24225071,0,42,2020/02/07 19:40:05
5911040228,大田大藥局,基隆市仁愛區仁二路５號,(02)24258762,0,2,2020/02/07 19:40:05
5911040273,第一藥局,基隆市仁愛區愛三路１２０號３樓,(02)24292288,2,36,2020/02/07 19:40:05
5911041332,光華藥局,基隆市仁愛區成功一路１２９號１樓,(02)24338703,14,18,2020/02/07 19:40:05
5911041350,何房藥局,基隆市仁愛區忠三路８１號,(02)24222978,6,24,2020/02/07 19:40:05
5911041387,順安藥局,基隆市仁愛區仁二路７２號,(02)24213381,0,4,2020/02/07 19:40:05
5911041510,聯安藥局,基隆市仁愛區仁二路２５１號２樓,(02)24288809,0,18,2020/02/07 19:40:05
5911041618,永樂藥局,基隆市仁愛區忠二路２２號,(02)24214878,0,17,2020/02/07 19:40:05
5911041690,佑聖藥局,基隆市仁愛區仁二路１８８號,(02)24201762,8,8,2020/02/07 19:40:05
5911041805,長安藥師藥局,基隆市仁愛區劉銘傳路１０號,(02)24223826,1,1,2020/02/07 19:40:05
5911041823,威陽藥局,基隆市仁愛區孝二路６８號１樓,(02)24255646,0,18,2020/02/07 19:40:05
5911041921,祥新藥局,基隆市仁愛區忠一路２０號１樓,(02)24265551,0,8,2020/02/07 19:40:05
5911041930,好快樂藥局,基隆市仁愛區仁一路１７９號２樓,(02)24254633,0,51,2020/02/07 19:40:05
5911041949,捷登藥局,基隆市仁愛區孝三路９２號１樓,(02)24237888,2,0,2020/02/07 19:40:05
5911041958,百福仁愛專業藥局,基隆市仁愛區仁四路５０號１樓,(02)24266699,0,18,2020/02/07 19:40:05
5911050064,日星藥局,基隆市中山區安一路２５號,(02)24222090,4,6,2020/02/07 19:40:05
5911050073,中山藥局,基隆市中山區中山二路４５號,(02)24269996,0,16,2020/02/07 19:40:05
5911050162,錦泰藥局,基隆市中山區中山二路４３號,(02)24228523,6,12,2020/02/07 19:40:05
5911051258,聖鑫藥局,基隆市中山區復興路１２３號,(02)24378911,2,60,2020/02/07 19:40:05
5911051267,親親藥局,基隆市中山區復興路１８１號,(02)24378323,0,18,2020/02/07 19:40:05
5911051409,順豐藥局,基隆市中山區中華路４號,(02)24369176,0,26,2020/02/07 19:40:05
5911051481,仁登藥局,基隆市中山區復興路１２２號,(02)24375789,0,1,2020/02/07 19:40:05
5911051490,大哈密藥局,基隆市中山區中山二路５號,(02)24285368,0,72,2020/02/07 19:40:05
5911051507,百福安一藥局,基隆市中山區安一路８１號,(02)24258068,2,0,2020/02/07 19:40:05
5911060079,祐寧藥局,基隆市安樂區樂利三街１０２號,(02)24321718,0,12,2020/02/07 19:40:05
5911061236,康美藥局,基隆市安樂區基金一路１３５巷４６號１樓,(02)34012988,0,24,2020/02/07 19:40:05
5911061307,宏基藥局,基隆市安樂區武嶺街６４號１樓,(02)24319498,6,10,2020/02/07 19:40:05
5911061316,高登藥局,基隆市安樂區基金一路１７４－４號１樓,(02)34010598,0,6,2020/02/07 19:40:05
5911061334,大武崙藥局,基隆市安樂區基金一路１３１之１８號,(02)24343377,0,6,2020/02/07 19:40:05
5911061343,基金藥局,基隆市安樂區基金一路１３３－６號１樓,(02)24332953,2,0,2020/02/07 19:40:05
5911070011,信安藥局,基隆市信義區信二路９９號,(02)24238551,0,10,2020/02/07 19:40:05
5911071170,永霖藥局,基隆市信義區東信路６７號,(02)24680858,0,10,2020/02/07 19:40:05
5911071376,祐康藥局,基隆市信義區信一路１１５號１樓,(02)24279521,0,2,2020/02/07 19:40:05
5911071447,家安藥師藥局,基隆市信義區信二路２５７、２５９號１樓,(02)24223917,0,1,2020/02/07 19:40:05
5911071483,蘋果藥局,基隆市信義區東明路９７號,(02)24685158,5,0,2020/02/07 19:40:05
5911071536,小不點健保藥局,基隆市信義區深溪路１２６號１樓,(02)24683985,0,2,2020/02/07 19:40:05
5911071581,心禾藥局,基隆市信義區信二路２８１號１樓,(02)24272274,0,66,2020/02/07 19:40:05
5911071590,基隆藥局,基隆市信義區東信路１６６、１６８號１、２樓,(02)24680955,144,58,2020/02/07 19:40:05
5912010215,李藥局,新竹市新莊里長春街３７號,(03)5779177,2,2,2020/02/07 19:40:05
5912010224,信芳藥局,新竹市科園里科學園路１３３號,(035)780595,0,2,2020/02/07 19:40:05
5912010322,南門藥局,新竹市東區關帝里南門街８２號,(03)5222665,1,2,2020/02/07 19:40:05
5912010528,華安中西藥局,新竹市東區振興里南大路６４８號一樓,(03)5610088,15,0,2020/02/07 19:40:05
5912010724,倫洋藥局,新竹市東區建中路３８號１樓,(03)5749482,0,2,2020/02/07 19:40:05
5912010779,誠真藥局,新竹市東區中正里中正路５７號２樓,(03)5278233,0,42,2020/02/07 19:40:05
5912012022,長明藥局,新竹市東區復中里中央路１７２號２樓,(03)5320541,0,20,2020/02/07 19:40:05
5912012059,幼安藥局,新竹市東區三民里民族路１２８號,(03)5316337,0,4,2020/02/07 19:40:05
5912012120,仁美藥局,新竹市東區振興里振興路５２號,(03)5625398,22,1,2020/02/07 19:40:05
5912012148,新竹實和藥局,新竹市東區中正里中山路２７號,(03)5227636,66,62,2020/02/07 19:40:05
5912012353,康田大藥局,新竹市東區金山街１０２號１樓,(03)5638217,0,1,2020/02/07 19:40:05
5912012406,淯祐藥局,新竹市東區北大路６６號之１,(03)5350083,0,1,2020/02/07 19:40:05
5912012479,東禾藥局,新竹市東區東門街９０之１號,(03)5242772,4,12,2020/02/07 19:40:05
5912012531,三立藥局,新竹市東區新源街１００號,(03)5740112,4,0,2020/02/07 19:40:05
5912012569,法瑪士藥局,新竹巿東區鐵道路2段8號,(03)5152255,6,0,2020/02/07 19:40:05
5912012666,國豐大藥局,新竹市東區光復路一段３６２－１８號,(03)5779960,0,4,2020/02/07 19:40:05
5912012746,安康藥局,新竹市東區民族路１１２號,(03)5437048,2,0,2020/02/07 19:40:05
5912012764,佳佳藥局,新竹市東區中華路二段704號2樓,(03)5239856,0,20,2020/02/07 19:40:05
5912012844,博正藥局,新竹市東區民族路８４號,(03)5436280,0,2,2020/02/07 19:40:05
5912012979,哈佛藥局,新竹市東區北大路７２－１號,(03)5326777,0,10,2020/02/07 19:40:05
5912012988,杏康健保特約藥局,新竹市東區光復路一段５２５巷２３號１樓,(03)5772966,0,5,2020/02/07 19:40:05
5912013154,永安調劑藥局,新竹市東區光復路一段５９５號２樓,(03)5641461,4,2,2020/02/07 19:40:05
5912013163,孟德爾頌藥局,新竹市東區東大路一段１１８號１樓,(03)5357177,0,2,2020/02/07 19:40:05
5912013181,得安專業藥師藥局,新竹市東區中華路二段６５２號,(03)5283038,32,13,2020/02/07 19:40:05
5912013207,明湖健保藥局,新竹市東區明湖路３９８號,(03)5191788,0,2,2020/02/07 19:40:05
5912013225,倫洲藥局,新竹市東區食品路９７號１樓,(03)5744088,1,0,2020/02/07 19:40:05
5912013243,合康連鎖藥局光復店,新竹市東區光復路１段３７８號,(03)5670111,0,2,2020/02/07 19:40:05
5912013252,全民好藥局,新竹市東區光復路一段５４４巷３６號１樓,(03)5794698,0,2,2020/02/07 19:40:05
5912013261,禾心藥局,新竹市東區民生路２３１號１樓,(03)5332403,14,16,2020/02/07 19:40:05
5912013305,合康連鎖藥局,新竹市東區中華路２段２２２號,(03)5321636,0,1,2020/02/07 19:40:05
5912013350,芮成藥局,新竹市東區北大路９２巷５９號１樓,(03)5320622,2,0,2020/02/07 19:40:05
5912013378,關東藥局,新竹市東區光復路１段３３２、３３４號１樓,(03)5777077,160,40,2020/02/07 19:40:05
5912013387,禾安藥局,新竹市東區龍山東路１號２樓,(03)6662782,4,2,2020/02/07 19:40:05
5912013396,小樹藥局,新竹市東區慈濟路３號（３樓）,(03)5670099,1,1,2020/02/07 19:40:05
5912040035,永盛藥局,新竹市金華里光華二街６號,(035)325352,0,14,2020/02/07 19:40:05
5912040080,劉藥局,新竹市育英里四維路５１號,(03)5247658,6,0,2020/02/07 19:40:05
5912040106,永富大藥局,新竹市中山里北門街１８號,(035)234856,6,4,2020/02/07 19:40:05
5912040188,健和藥局,新竹市大同里大同路１７８號,(03)5231734,2,1,2020/02/07 19:40:05
5912040222,保健藥局,新竹市中山路１５３號１樓,(03)5242088,18,0,2020/02/07 19:40:05
5912040553,新廣德中西藥局,新竹市民富里延平路１段１６６號,(03)5225386,4,0,2020/02/07 19:40:05
5912041738,健康藥局,新竹市北區延平路一段１６７號,(03)5264697,4,0,2020/02/07 19:40:05
5912041827,正大藥局,新竹市北區中正路三九○號,(03)5356056,4,0,2020/02/07 19:40:05
5912041881,廣元藥局,新竹市北區東大路二段１８０號,(03)5317004,0,5,2020/02/07 19:40:05
5912041952,台安藥局,新竹市北區北大路４６４號,(03)5235953,2,0,2020/02/07 19:40:05
5912042098,欣欣藥局,新竹巿北區西大路736巷1號,(03)5351205,8,0,2020/02/07 19:40:05
5912042217,康立藥局,新竹市北區水田街１６２號,(03)5457591,1,0,2020/02/07 19:40:05
5912042637,中福藥局,新竹市北區中福路８３號,(03)5366996,6,7,2020/02/07 19:40:05
5912042664,永沛藥局,新竹市北區湳雅街２０９號,(03)5328563,0,2,2020/02/07 19:40:05
5912042673,仁佑藥局,新竹市北區南寮里西濱路１段５００號,(03)5363818,14,0,2020/02/07 19:40:05
5912042717,好鄰居健保藥局,新竹市北區西門街１２３號（１樓）,(03)5400538,4,0,2020/02/07 19:40:05
5912042735,新竹北門藥局,新竹市北區中正路３６０、３６２號（１樓）,(03)5333234,155,39,2020/02/07 19:40:05
5912042744,立新藥師藥局,新竹市北區延平路１段２４５號１樓,(03)5228968,0,1,2020/02/07 19:40:05
5912042762,大樹新竹藥局,新竹市北區西大路５４０、５４２號１、２樓,(03)5250388,150,44,2020/02/07 19:40:05
5912050040,速安藥局,新竹市中華路６段６７６號,(035)371557,3,0,2020/02/07 19:40:05
5912051092,新祥發大藥局,新竹市香山區香山里１鄰中華路五段４２號,(03)5381552,2,10,2020/02/07 19:40:05
5912051216,健安藥局,新竹市香山區內湖路六十號,(03)5370111,0,1,2020/02/07 19:40:05
5912051350,高晟藥師藥局,新竹市香山區大庄路59號,(03)5306645,1,0,2020/02/07 19:40:05
5912051412,元培藥局,新竹市香山區元培街３０６號光曜樓１、２樓,(03)5937289,0,2,2020/02/07 19:40:05
5917010126,永大藥局,台中市中區錦上里民族路１２２號,(04)22210180,0,24,2020/02/07 19:40:05
5917010215,四川堂藥局,台中市中區中山路３４３號１樓,(04)22213081,0,22,2020/02/07 19:40:05
5917010279,中一藥局,台中市中區建國里建國路２２２號１Ｆ,(04)22235326,0,60,2020/02/07 19:40:05
5917011927,永和藥局,台中市中區繼光街１３４號,(04)22230388,0,32,2020/02/07 19:40:05
5917011934,一安堂藥局,臺中市中區臺灣大道一段２０號１樓,(04)22259616,0,58,2020/02/07 19:40:05
5917011945,正三吉藥局,臺中市中區臺灣大道一段９５號,(04)22207700,0,32,2020/02/07 19:40:05
5917020097,泰興藥局,台中巿東區東南里十甲路１１–１號,(04)22112537,4,0,2020/02/07 19:40:05
5917020104,七星中西藥局,台中市東區東信里十甲東路４０６巷１號１樓,(04)22123014,6,0,2020/02/07 19:40:05
5917020122,周藥師藥局,台中市東區合作里力行路５５號１樓,(04)23606800,1,0,2020/02/07 19:40:05
5917020373,明大藥局,台中市東區振興路２８８號,(04)22152388,8,0,2020/02/07 19:40:05
5917020417,群益藥局,台中市東區東英八街１０６號１樓,(04)22129298,2,0,2020/02/07 19:40:05
5917021549,福倫藥局,台中市東區精武東路１９８號,(04)22139918,6,0,2020/02/07 19:40:05
5917021718,中大藥局,台中市東區十甲路５０５號,(04)22131348,16,0,2020/02/07 19:40:05
5917030146,新永富藥局,台中巿西區吉龍里美村路一段６７０號,(04)23766127,8,0,2020/02/07 19:40:05
5917030226,九和大藥局向上店,台中市西區向上路一段１９２號１樓,(04)23020148,0,4,2020/02/07 19:40:05
5917030262,明裕藥局,台中市西區向上路一段５０７號１樓,(04)24723480,2,6,2020/02/07 19:40:05
5917030280,德星藥局,台中市西區忠明里美村路一段９６號,(04)23212293,0,2,2020/02/07 19:40:05
5917030388,富永藥局,台中巿西區三民西路１６１號,(04)23714681,0,2,2020/02/07 19:40:05
5917030477,連泰藥局,台中市西區公民里林森路１３４之２號,(04)23728459,12,26,2020/02/07 19:40:05
5917030520,林西藥局,台中市西區永龍里向上路一段４６–１號,(04)23014023,2,6,2020/02/07 19:40:05
5917030600,永昇藥局,台中市西區東昇里朝陽街４５號,(04)23717280,4,0,2020/02/07 19:40:05
5917030646,華隆藥局,台中市西區樂群街６之２號,(04)22243785,0,12,2020/02/07 19:40:05
5917030726,元泉藥局,台中市西區公益里中美街２５７號,(04)23015503,0,22,2020/02/07 19:40:05
5917030860,振聲藥局,台中市西區公正里向上路１段４４７號１樓,(04)24721100,2,0,2020/02/07 19:40:05
5917030995,麗新健保大藥局,台中市西區向上路一段１６２號,(04)23017100,0,28,2020/02/07 19:40:05
5917032220,匯康藥局,台中市西區向上路一段二七七號一樓,(04)23014038,0,16,2020/02/07 19:40:05
5917032293,祥鶴大藥局,台中市西區美村路一段六七三號一樓,(04)23710969,4,4,2020/02/07 19:40:05
5917032382,中港大藥局,台中市西區台中港路１段１０４號之１０,(04)22080708,0,62,2020/02/07 19:40:05
5917032462,名亨藥局,台中市西區五權路２９號１樓,(04)22201126,0,2,2020/02/07 19:40:05
5917032471,銘津藥局,台中市西區民生路３９０號１樓,(04)23021314,0,12,2020/02/07 19:40:05
5917032551,好思康藥局,台中市西區五權八街一一一號一樓,(04)23730826,200,50,2020/02/07 19:40:05
5917032640,幸福大藥局,台中市西區向上路一段１９４號１樓,(04)23026149,0,10,2020/02/07 19:40:05
5917032720,俊達藥局,台中市西區華美街３２０號１樓,(04)23015137,0,34,2020/02/07 19:40:05
5917032800,壹藥局,台中市西區美村路１段７７５號１樓,(04)23721998,4,0,2020/02/07 19:40:05
5917040106,侑民藥局,台中市南區興大路３９６巷４９號１樓,(04)22860146,0,30,2020/02/07 19:40:05
5917040302,元聖藥局,台中市南區積善里五權南路６５０號１樓,(04)22627468,2,0,2020/02/07 19:40:05
5917040366,和生藥局,台中市南區美村南路６８之２號１樓,(04)22653346,0,4,2020/02/07 19:40:05
5917040393,鴻儀大藥局,台中市南區樹義里大慶街二段３–４號,(04)22611769,2,10,2020/02/07 19:40:05
